resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed
2,"{'id': 57928978, 'resource_state': 1}",Morning Elliptical,0.0,2702,2702,0,Elliptical,Elliptical,27,Garmin Forerunner 55,11919960000,2024-07-18T13:49:24Z,2024-07-18T09:49:24Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,13,1,1,0,"{'id': 'a11919960000', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,70.1,True,130.2,142.0,False,True,0.0,0.0,12709945164,12709945164,garmin_ping_355848941725,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Lunch Run,6520.4,1991,1995,16.7,Run,Run,0,Garmin Forerunner 55,11912212631,2024-07-17T15:48:31Z,2024-07-17T11:48:31Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,26,1,3,0,"{'id': 'a11912212631', 'summary_polyline': '_cm`Gf~aiORE`@Q|@g@b@MtBaA`@WjBu@nAq@b@M`Bs@d@MJ?^Md@Yr@Mj@Wd@InAa@l@GpAe@z@MvA]j@KtA[b@WJAf@?V@vAELCvAAzABtAZh@T|@P`@Vx@\\p@b@f@RhBxAb@Rn@`@f@b@`ArAlAlDt@~ALRt@jBPz@f@`FLz@JfBFfDLfCLxEZvI?lBLpF?vDNpA^lBD\\FpBAjA@pAJr@f@Jd@@lAR^D~@ZR@bA\\p@^xDzAd@ZNPXt@Hr@JdA@v@JfBRpAFv@VnBF~@If@Wj@Sl@Il@IdBc@fFIl@k@|C@|AQn@In@C~@|@xDH`AAVIv@On@ShBUh@[NURIh@Ar@K\\k@Ai@TuAv@g@Ra@XaAf@c@Zm@\\u@RYB_Bp@e@NEA]Hg@CwAFcACe@@q@Ok@Ig@Qy@Mo@Um@_@a@a@]c@Ye@AGg@m@KWi@m@}@sBQi@k@cBc@gBKs@_@kBc@gDMyAMq@IgAMmCWkCSuHOaA[Se@Em@?a@Mk@WOCi@UgAo@q@Oc@GgABCAyA?_BRk@Lg@@_CBQA{AFqAGk@Aa@E_Bc@m@[{@Qg@Wa@EkA?g@Gk@Mc@Ec@OWe@EU', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.17920895665884, -85.53971917368472]","[42.17940727248788, -85.5559557583183]",3.275,4.175,79.8,True,170.7,182.0,False,True,268.6,261.5,12701914511,12701914511,garmin_ping_355625048540,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",2x10 min tempo,9688.4,2861,3478,17.5,Run,Run,0,Garmin Forerunner 55,11901209904,2024-07-16T11:05:50Z,2024-07-16T07:05:50Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,34,5,1,0,"{'id': 'a11901209904', 'summary_polyline': 'qzp`GxcliOCcAI_@SOIMGSKaC@s@Cq@Gw@Oc@mALiBBiC?_AH_@?IL?FBl@RfBOhB?LDp@LT~AhAd@N|@p@zAx@n@n@tAdAhA`AxA|@fBxAhB`A`Az@fAr@XTjBfA~DzCnAt@tAdAf@ZZHBQOiDBsFAcACgABc@?aABwACuFBgAAiBJgFO_B[?o@Jm@BgCGc@?QB{DCs@D}B?c@EoA?uE@WBCJIp@BzEBb@n@~@Dt@w@eEAaABwBEe@I[yDA_BDaA?y@De@HIN?h@Bp@N~@KfAAv@FdAnBpATFdBtAp@\\^\\lGrEp@j@nAv@bBjA~AbAHD`@X\\Z`BhA`@RdBrAlCjB~AnAPHZDFa@EeAC}EF{JEyC@eBCqEDaA@uA?yDEOKEkEFo@AoDBWAg@@kID}@CoDBkBAeB@sBEkBJIJ?R@t@NxA?PIx@Cv@@v@BF|@r@l@\\j@V~@x@n@^zCvBt@d@tAdA~AdAb@`@hAt@b@ZzAbAz@d@`@`@vAbAbFjDh@ZbAt@h@d@^TJBDABK?_B@yDCWCaCFkI?oCBkACuCBeBEqGGC[?iA@u@DsAAuADmBBYCsFD{@E{@?sFDiAEoBAa@@_B?}AJ[DAD@lAJr@Br@OhBBf@H`@bBpAh@Zf@f@f@^f@Px@r@rBtAL?b@aBXaCRKFFJx@DNFBtACvABn@C\\OBa@E_AKe@[MkCB_@NYl@Bl@N^ZRf@BzA@b@ATSAgBEc@SEmAAqAB]TM`@An@Ph@ZNT\\DBPY', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.19833880662918, -85.59180314652622]","[42.19744177535176, -85.59232475236058]",3.386,4.688,81.1,True,168.0,185.0,False,True,267.3,262.2,12690547463,12690547463,garmin_ping_355325931316,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Morning Run,4859.4,1644,1725,20.0,Run,Run,0,Garmin Forerunner 55,11893470813,2024-07-15T12:30:06Z,2024-07-15T08:30:06Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,26,1,2,0,"{'id': 'a11893470813', 'summary_polyline': 'kzp`G`cliOGm@IQWYIOEQAo@SsD@gBAa@Gg@@_AKm@][a@W_@a@eBuA]e@k@gDEo@AEK?m@NeADM?_@Mo@A_E?yA?s@BgC?]Bg@^gAFyCEaABK?u@[{AI{@Bi@DwDBsACo@?MCaA}@gAMk@c@e@k@{AsBEKEm@Mc@SKI@GHG~@ORw@GY\\WBaAg@w@SwAi@c@Wc@KYGm@]]a@s@iAW[e@Mc@[[Mk@J]Ac@Qo@_@kCsAKOQ}@]S`@^BEFFFd@VXdBz@pAz@VLRAFEd@ILBd@Zf@N\\VVd@v@fA\\TVLRFvAd@dBv@`@Jd@V^P\\IV[x@FL]Fq@HILBNJHJ?ZLp@NXf@j@t@dA^Z^X|@J`@\\`@VHBf@@nAFXCb@B`@Et@Ab@BtAIpABZDf@Rn@FhBKh@BPAb@@lAAZMXUb@CvCBnAA\\En@FhDAx@J`@Cd@@|@CNBFXHx@Px@Jt@Nh@fBhBbBjAPj@@`BFTNdB@bBAdBBt@BLb@l@DJFz@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.19830812886357, -85.59168362058699]","[42.19828315079212, -85.5917370133102]",2.956,7.192,79.2,True,157.0,174.0,False,True,270.1,256.4,12682545864,12682545864,garmin_ping_355089558972,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Morning Run,9691.1,3104,3280,34.2,Run,Run,0,Garmin Forerunner 55,11885915459,2024-07-14T11:51:45Z,2024-07-14T07:51:45Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,28,2,1,0,"{'id': 'a11885915459', 'summary_polyline': 'ekn`Gh`liOHRHj@?f@DtALFd@DtBAP@HFF`@Br@PhAAj@NZt@~@j@d@NPXj@Dj@?p@AN@XAZDRHBX?ZHXAXDRXFx@@lBFnAGTOH_AC_@FGNBn@Vd@Fd@UzACr@D^DBdAFFJDhAPh@VJ`BAbAn@Tf@Zn@j@d@LvATf@PJ\\r@FVDp@b@zAFl@@^~@|BFd@Cn@UdA@|@Gn@Y|@Ff@`@bANnAZz@f@z@V`@p@lATZVTnA\\`Al@b@^ZDt@TpBPXLf@HhAHX?d@DxAn@b@Ft@FT?f@P^Z`@ND@^GTW^QJCb@HVHHD`@H|@`@\\@b@Vd@n@\\D^UZa@f@On@Ib@?VNRXXG`Bs@f@FZXb@Vr@Nb@FfACf@E\\UNEj@e@`@Sx@Qd@Wb@?t@FL?b@Hd@BlAIlBDz@Gl@F^ELHTBf@CREbAP~@EXG@IC_@?gAKmBAmABcCBeBDo@EmB@cCDi@AiAFm@Aq@Gw@A}B@sACkABu@Gq@Bu@?mFD_F@eECsFBwCC{C@q@GqAAcAHwEAi@@cCAy@@aBD_AC_AEYBiACq@KOYAgAZm@Ge@Dw@C[Bg@Cs@Dw@?g@HgADUGUCc@FkFMa@D[?c@GcANq@Ie@?g@E]Ao@HYAc@IiAJ[A}BDOAu@Bw@?uAFcAAa@ImC@QWKi@SsEU{@[aAIm@EaAEeHGQ_AIa@Qg@Ie@?ODa@X[EYk@]]GM]y@Mm@B_AA{FB}@Lw@F}@Aq@FsAGsDIWkA@e@DqDJ{AAWCM^Ap@?n@B`AFr@?h@GjAOb@aAHgADeA?wAG{BDiAAcAFo@AWFc@Xe@h@c@Xc@n@mB`Be@Vk@HcAR]Rc@@s@Eg@Bg@Ei@Dm@Eg@@{AGKB?BP?t@Kh@AfAKr@Bt@Cd@BjAEd@KJAZUb@DLb@An@HjBC~@IzA?p@Fr@?z@Bv@CjDCl@@r@BX?tBClCOl@YF[Ag@DWNB|ECbCBx@B|BEFy@IqBAOAQOGy@@u@?_@NiAE?', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.1856299135834, -85.5912465043366]","[42.18551030382514, -85.59108205139637]",3.122,4.208,79.4,True,162.7,173.0,False,True,269.2,261.3,12674689110,12674689110,garmin_ping_354845797648,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Morning Run,9688.9,3241,3616,36.7,Run,Run,0,Garmin Forerunner 55,11870257161,2024-07-12T13:02:53Z,2024-07-12T09:02:53Z,(GMT-05:00) America/Detroit,-14400.0,,,,1,29,0,2,0,"{'id': 'a11870257161', 'summary_polyline': '_vs`GvhsiOWAa@@g@Eq@Hg@Dc@He@BKA]GWAOCwA@{@DYCY@@VAr@Ft@HbF?rBC`A@b@Gt@BhBCt@Df@Ct@Gd@?j@FjDCz@Bn@E`@FnBCjCEBuASa@Om@g@oAmAqBgB]So@i@]c@{AmA_@a@uEuDeAq@Yc@YW_AeAe@_@iAs@]Kc@Wo@i@YQQE[Ua@MmB}@wAc@{B}@k@Mi@[sBq@iAe@iAWyBeAiA]IEQ{AS{@MYCe@EiBH}BG_BL_DBQL_@Js@EyA?_ABaAC_BM}AAaCBq@@mAPeC?w@DqAEuBC}BRwA@k@GgA@cBG}@@{NCi@SWHqB\\iABk@@y@GgD@s@R[d@Ox@Cd@GrBKd@Gd@?`AD^?xAIl@DlAEn@@tBLbBD~BKf@MBEBm@BqAG{ES_@a@a@QMPKFW\\sABkBEu@@eADs@`@iDLu@VeBLs@T}@Ri@Lm@NgBTk@^a@XAx@VpALjA@h@Db@A`@Qj@YfACr@BdAEx@H\\@j@Ih@O^C`@Vf@?PKJQJAVB@DAnEBbB@xDE~MB`CCxBBjEGzC@fEApBBt@Ep@JdCKzBAt@AxFFnMIxA?j@?|BChA@rCIrODb@ZXnEPvBBb@JZh@\\T^?d@Gb@AdAPnAHd@F\\X?PEJkA~@}@dC]tAWn@I`@KxAE`BN\\TXJTN|AJb@TV^@d@F^@zBIB@@LAh@@p@AJWR[N[d@e@nA[^_@Ng@@YPSb@EpAArAl@bAZn@V`@B?fBmBZe@x@cBZ_@\\_@p@e@hAq@lAa@bBERBb@Cl@?VK@a@Q_BMe@SS}@m@yAQaBJc@EeAB}@EkAA{ABqAGOUe@UGSGu@Hi@RITE@GIAOL', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.212965562939644, -85.62843625433743]","[42.212438341230154, -85.62779227271676]",2.989,3.911,79.4,True,161.9,172.0,False,True,280.3,269.1,12658450511,12658450511,garmin_ping_354388443857,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Morning Elliptical,0.0,2701,2701,0,Elliptical,Elliptical,27,Garmin Forerunner 55,11862871913,2024-07-11T14:12:09Z,2024-07-11T10:12:09Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,16,0,1,0,"{'id': 'a11862871913', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,71.5,True,134.5,146.0,False,True,0.0,0.0,12650788969,12650788969,garmin_ping_354161406673,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",rain run 😛,6468.4,1995,2122,23.4,Run,Run,0,Garmin Forerunner 55,11854126662,2024-07-10T12:26:03Z,2024-07-10T08:26:03Z,(GMT-05:00) America/Detroit,-14400.0,,,,1,27,4,2,0,"{'id': 'a11854126662', 'summary_polyline': 'exp`GpeliO]]X@KKKAc@]IUE]U[[[ESOmBAo@IyBHiACmCMa@]a@UGUOiAgAcAw@EUGa@SaAOaBUI_@LcBLaAWu@AUBkA?s@@[E]A_@DGAyA@gB?[LQN]JABUACAu@Ia@P]B_A@i@MQBQDWC_@Ua@Ka@@kAC_@FqAEUBWCaALo@G_AAi@BKEGIk@w@WEe@@KCSMi@i@W]Qe@q@y@Si@KgAWWI?EHGl@Mp@{@?a@`@[Gg@Yc@Oe@MwA{@[Oc@Yw@K[SaB_CiBm@m@NOGoBkA_@Oq@a@a@[e@OOD[Uq@]eAm@iAaA}@_@s@g@g@QcAk@[Qo@k@a@M}@m@i@Q_@UKC_@]UMi@Ok@Wa@A]Ic@Qy@i@UC{@AkAa@eAOY@O@q@CIDj@E|ANj@HtA\\DBLA`@D~@b@N?LDb@Zj@R`@H\\Dv@j@dBz@ZHhBbA`@V`Ad@RNVHjCzAB@XGd@Hf@X\\Hj@\\a@]bAx@Ln@\\Lr@b@jCvAb@Nr@IPD^Vp@XPHFFQYl@x@Xj@^^d@Tj@Ld@VlBz@f@Lh@Rf@\\NDJEb@a@d@JTGJoAFCH@\\VJlAb@n@xAjBr@j@bADV\\h@ZhABh@FVGx@DnB?ZBf@G^A`AN`AC\\Lt@A\\Kv@Jd@Cr@Lz@GL@p@Q\\WtB@|@GrABXCTGf@Jl@Er@Fl@EXDb@JXAx@Dh@IXLf@~A^`ALd@\\r@f@t@`@d@f@^^d@Hl@?xADHR~B@|DDv@n@fAEl@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.197954412549734, -85.59208092279732]","[42.198315002024174, -85.59169988147914]",3.242,8.462,80.0,True,147.4,170.0,False,True,270.1,256.4,12641743566,12641743566,garmin_ping_353906035546,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Morning Run,8075.9,2503,2786,21.5,Run,Run,0,Garmin Forerunner 55,11845719238,2024-07-09T12:07:39Z,2024-07-09T08:07:39Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,27,0,3,0,"{'id': 'a11845719238', 'summary_polyline': 'ucs`G~vjiOBv@Uv@Kf@MdBKb@Eb@J~@Ed@Mz@Er@?|@Np@Ft@Cv@In@CbAEt@Lp@?TKb@Sh@]JIPOr@KNYz@S^Gd@i@nAYfBa@\\g@Ae@IW?WB_@N_@dA_@Z[Hc@Ee@QYg@Gi@Q[[I_@Ag@@GRBl@@xAFj@v@hABL?l@Ql@_@h@e@JeALIBmARg@@o@GQB@NGLi@FsBFe@HYEa@@cBKg@@CDE^EbB[lCIZ[`@IFkAd@m@A_@@c@Cc@AiADc@EeAHYH_@\\Iv@?tANbDCtBCJBNEbAMh@]f@A^B`AIjCF`ANr@d@`B@Je@zAEZ?xDOj@@H?~@Ih@Wl@@Hk@dBe@jDCt@Q`BKnBAh@@dBOvAWjAB\\\\ZT^BZ@n@G|CDL@gFI]i@s@OIKHP]f@{AHs@?oAEy@BoAFsAdAsH`@cBVu@X}CCuA?_BLm@Rk@Je@a@yAMs@CWCu@@uCFcB\\k@Fo@AwBByBIkC?u@JcAXU`@MrBEh@GrADf@?xA]d@UTWFKNs@P{AJkBHo@BETAbG\\r@@LDPGh@]f@Id@Ed@Qn@Ep@Ux@QPKZ[Ns@Am@Wg@]_@EKMq@DkBLk@\\Id@@PD\\XJj@Rh@ZTb@Hf@MlA{A`@Ql@Ct@N\\MTk@JcARo@^{@r@eCLq@DAXEPULq@HYGMAOAwBPwCOuBAg@DmAH]DcAGq@De@Jm@ZyBRq@?]M{@?e@Dq@`AuGVw@BUMi@v@oAn@aBf@eBr@_Bj@aBVe@Tk@VsA\\oDXoB@y@N}@JcBNyAI`@EjBItAKp@KfA_@bCKx@Cl@SvAWv@m@vA[`AUf@Wt@Uh@k@dBYp@k@r@Sn@SfAUVMRDXDn@Ul@g@^[DWaANZ\\CRK', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.21003835089505, -85.58463418856263]","[42.21013776026666, -85.58326106518507]",3.226,4.178,79.9,True,159.2,173.0,False,True,276.2,257.2,12633067331,12633067331,garmin_ping_353662865107,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Morning Run,6472.6,2160,2329,22.9,Run,Run,0,Garmin Forerunner 55,11837364327,2024-07-08T12:26:41Z,2024-07-08T08:26:41Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,25,0,1,0,"{'id': 'a11837364327', 'summary_polyline': 'gzp`GjdliOC_@S{@QYG?IOMa@Ay@Go@GkC?WDq@AA?i@Gi@AkAC[S[eAs@a@_@e@e@e@q@o@eB[}A?WMS[Aa@Ng@HQ@K?OGu@K{@@c@FeAD[AIHKCi@Cg@Gi@D_BIg@?[@WT]Hc@DeAC[DcAMm@KSDi@@o@WYAa@@_@Ag@FWAo@HgAE]D_BCICiB?YQ[Ye@Sk@KQGw@u@W]Q]YYWa@Qe@Gs@GK]MIREh@Q^w@G_@`@a@Ak@[mBs@qAs@g@Ge@Qe@Yy@mAYg@]Uc@Ky@e@g@Jq@QiBw@}@m@e@]Mm@Yc@eAKeAi@]a@@c@Aq@Fc@E]i@uA_@w@WYg@QaB]i@AgDD]?c@GkAEe@D]G_@SK@y@YWSSWWU}@?c@K]Cg@Ic@BSJAFHF\\D|@FTDV?d@LbB^X@x@f@ZJXNRD`@Rl@f@rBz@L@`BdA`ClArAx@NFb@Zv@?v@T`@ZNBPJHCPRJb@PXtAt@~@j@b@Lj@`@THX?\\IV@XRdAXPVXl@V\\LT`@\\dBn@ZRf@L\\RjAXn@^h@N^m@BAZLTJ^@Xa@JBXt@z@vAZ^RNTHZZTBT?^Lf@f@TJtAHb@?HCN@b@Cd@DfACl@Df@Sv@F^FZCNDD?~@ZXMVBFBN?VI`@?~@NZBd@MLINGJB\\CRKdAKnB@\\C~AFZA^Gn@?n@GX?L@RTXBxA@l@C`@FXl@h@hBXr@d@v@f@~@X`@l@`@Z^Fh@?hAH^N~BDzE@Lt@rAXb@XAHDDHBj@Fp@Pr@EHE@a@EIEISEi@DGBPAA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.1982878446579, -85.59189249761403]","[42.19810771755874, -85.59221955947578]",2.997,5.277,79.1,True,157.2,169.0,False,True,270.1,256.4,12624478466,12624478466,garmin_ping_353418140031,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Morning Run,8278.9,2775,3514,29.4,Run,Run,0,Garmin Forerunner 55,11830848356,2024-07-07T14:07:20Z,2024-07-07T10:07:20Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,31,0,2,0,"{'id': 'a11830848356', 'summary_polyline': 'iom`GrlfiOZY|@uANGNADF`@|@TTBAh@[h@?b@Kb@[BKAo@RY^Kb@Ax@DJI@o@Es@A{DDo@?g@Fg@DcA?w@P{ABiGD_AVa@d@CbCt@rAZjAThANdAAf@CdADrBK~AMfAUh@GtBAp@FnAXdBt@HF`@LrA\\p@@XLVPVh@HhAHlHXdDPdDb@dEp@dE\\hBh@fB`@hAl@vALd@FH\\Vr@hA\\d@v@v@b@f@\\Xh@XbBZnBNnDMZ@VAb@Il@QfAi@fAa@~@Yb@YhBaATIbAm@d@Sd@G^CFU@_@Jy@JQf@MRYF}AP}A?_BIg@Su@Ii@Oe@Kq@@QD]H]Fm@DKHg@@mBFu@h@uDPqC@s@RkBRm@b@m@Dc@UwAa@_EOiBVBATDtBNtAF`AVrBc@jAOj@O|B[`Eg@~C]lBBp@Ch@SvA?d@XpBZdBFp@C`@S|AKdBERW^e@LM^Q`BA@YBg@HmEvB{At@[Tc@R{Bt@m@Xo@BqA?{@LUI{AGc@GcCk@e@Ua@I_B_BkAmBa@e@k@gAk@yAi@gB_@}AaA}FUmBKiBOuA]oFOkHEk@Km@SY[KiAIK?c@KuB_Ao@Oe@Qg@Mi@Gs@Aw@@eFl@qAFm@E}D?i@Ea@IeEwA_BU_@Da@Ck@ImA[IEc@cA[UK\\f@IHBFFJb@FPHDf@Rd@Ld@Fb@JFHBvFAjBIrBO|AIlBCvGC\\GLUBoAE[LQZAj@ONc@VgAPo@RkBv@e@Ns@\\', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.18117082491517, -85.56249666027725]","[42.18130677938461, -85.56290251202881]",2.983,3.599,79.6,True,158.9,172.0,False,True,268.6,261.5,12617714370,12617714370,garmin_ping_353198505375,False,0,1,False
2,"{'id': 57928978, 'resource_state': 1}",Morning Elliptical,0.0,2701,2701,0,Elliptical,Elliptical,27,Garmin Forerunner 55,11822619427,2024-07-06T13:40:40Z,2024-07-06T09:40:40Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,11,0,1,0,"{'id': 'a11822619427', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,71.2,True,130.7,143.0,False,True,0.0,0.0,12609184563,12609184563,garmin_ping_352962506019,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Morning Run,8079.6,2689,2959,28.2,Run,Run,0,Garmin Forerunner 55,11814755029,2024-07-05T13:41:55Z,2024-07-05T09:41:55Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,28,0,2,0,"{'id': 'a11814755029', 'summary_polyline': '}yp`GldliOQg@Ai@GSg@i@Om@EiAFoCJmAPQ\\?p@El@B`BCf@LrA@jAC`ABh@?f@Ab@IN?\\FZ@dAAd@IxBDpAFl@Ij@Bf@?jAMl@@\\BzA?^G\\@b@M^Ab@Dd@Cd@Lh@@^E\\?HBnABLBxACl@I~@DpAEb@C`AL|@ChADhDDd@BFBVJDLIPOj@SnAf@mCPYXEvAEJ@~AAb@Cv@@Hw@@aAG}GCkNBu@A{@HqBR[dA_Az@eAvAwAb@_@x@Yp@EPKD_@B}@Jk@HwDRmC@g@Xw@Hu@LoEFm@@k@Hm@FoA?eBD}AFs@NgF[cDKg@WqDa@_BUe@m@?QBv@?D]W{AEs@BeHF{AAcBBo@FkLJo@t@mC?{@KSg@[sBwAeB{@iA_@m@M}Ac@{Bw@_FmAmAQo@EiAOq@OQV?BMPi@CqBWO@QBGdA_@pIg@vHQfAWv@Wh@_AlA}@|@{AdB_CzC{@v@g@Vc@F{BFg@TYXSf@Kb@At@BdJArFQ|@i@zAYf@YV_@DYEiFFw@CsA@cBE}@@mBHe@?qBCk@EoABoAAiABKL?bADxAAp@Cz@Kd@UT]HwABQTAz@BjDGbADvAC\\BfBDdCEjK?bDCfBGz@Qp@Cd@B~CGf@YNYTU\\Kl@Cr@HfDH^Ph@^|Ax@hAp@jAf@ZHL', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.198233949020505, -85.59190465137362]","[42.19880525954068, -85.5884432606399]",3.005,3.681,79.1,True,157.2,169.0,False,True,270.0,260.8,12601047536,12601047536,garmin_ping_352726788598,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Morning Elliptical,0.0,2701,2701,0,Elliptical,Elliptical,27,Garmin Forerunner 55,11807226219,2024-07-04T13:55:44Z,2024-07-04T09:55:44Z,(GMT-04:00) America/Anguilla,-14400.0,,,,0,15,0,1,0,"{'id': 'a11807226219', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,71.8,True,134.9,144.0,False,True,0.0,0.0,12593266395,12593266395,garmin_ping_352501342806,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",bike ride w emelia 😌,11409.8,2194,2220,25.8,Ride,Ride,10,Garmin Forerunner 55,11802674088,2024-07-03T23:16:43Z,2024-07-03T19:16:43Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,18,3,1,0,"{'id': 'a11802674088', 'summary_polyline': 'u`l`GzveiOVqCDwCC}AF]PONAhADVBjA`@`CfAdAV~@FPBb@VJRFh@NtDHrD|@~KX~Bn@dETjAbAdDl@~ATb@dAxAt@pA~@~@x@l@hAZjARhANfABvA?lBIl@M|Ai@xKoFXGHDNVHAD[@]BMCKDe@FWHSRC^SPq@Bi@HcANkACuA{@}DAa@f@}C@iAh@uEr@cIReA^aADS?QUyAMqBS{AGgAe@iEOg@O[W]oAm@uDyAsAa@aC[{AYOKMQIe@?oA@@?MEk@GsCo@gEE_CE}EI{DEcEMyBScFKkCMyFc@iEm@wD_AeCq@yAkAyBm@qA]a@_CqBmA{@uA_Aq@_@cAc@aCs@gASeCEaBLyA@m@HgEbAoErAkG~A}KzE_A`@c@Vy@XyB~@mChAaC|@sClAeCz@oAp@mF|BaI|CcCjAiA^kFvBoCnAYHm@VgAl@iAb@o@d@k@r@m@tAq@zBoB~IeApFm@vFCjED`JPlAfBvFzFjOjBbEv@zAzA`CJb@B|@Pl@hBh@fArAFV?XYlE?\\BD^JjBT\\Cf@@|@Tv@Ld@PtEjAhFbBzAj@~A~@pCnBzBvAZ\\tA`AJBDG^s@Eu@TI^Ed@KPQL[Dc@J{AAk@Sq@i@k@Ua@EUC}@?KFU\\k@Pe@TaAAMMy@?WJQLMPCr@Ft@?JEFg@AoEFoBZkGDaJFSNIR?b@HhBp@|Ad@d@L`APb@BnBBdEMxDi@R@JJBT@~AChDS|C', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.173711, -85.559012]","[42.173746, -85.55917]",5.2,7.117,45.9,False,100.7,True,138.1,152.0,False,True,268.6,260.8,12588552529,12588552529,garmin_ping_352357053047,False,0,0,False
2,"{'id': 57928978, 'resource_state': 1}",Morning Run,4860.6,1633,1682,14.6,Run,Run,0,Garmin Forerunner 55,11798469763,2024-07-03T13:10:31Z,2024-07-03T09:10:31Z,(GMT-05:00) America/Detroit,-14400.0,,,,0,30,0,1,0,"{'id': 'a11798469763', 'summary_polyline': 'uzj`GdlmiOa@Gg@@GDEJ_@N[Oc@cAYU[EwA@YE_AeASIOUCQKWGAG\\Yd@Qz@w@xAOR?b@Md@YB]Cc@Ec@MQYUu@OWUSu@aBUG]BC@EVOlBFPBZEXDv@Kj@ELKHQ^D^?j@Mj@EJKDKCe@Oa@Cq@MY@SNUfA[V]CWQc@OgASYACP?^Ev@ArAIrB@REbB?bAKrE?x@OjB@bBEv@?n@Br@CTDl@Vp@TZJ`AEFD\\b@|@f@xAJz@Z`@LXd@X`@D`@\\b@Cd@@r@z@d@IXSbAYz@KZP\\Z\\On@i@`@M`@B`@Pl@`@`@PlABn@Gd@AHA~A}@`AS^e@`@Ij@Dd@Jh@@h@Fd@@\\B|@GnABl@CbA?l@Jn@AFE^@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[42.1621891669929, -85.60270188376307]","[42.16236351057887, -85.60261471197009]",2.977,4.208,78.6,True,155.8,167.0,False,True,267.5,261.7,12584238046,12584238046,garmin_ping_352250280925,False,0,0,False
