fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,hour,day_of_week
2,4,1,False,1,0.3078620510839431,4,0.2879625313787973,3,0.19551207514092958,2,0.16521268762003014,5,0.030023313484537847,2,8.0,4.0
2,4,1,False,1,0.35250938471884524,4,0.27520387231615506,3,0.20255313029218114,2,0.11127694468452287,0,0.05845666798829538,2,9.0,1.0
2,4,4,True,4,0.45011954439042484,1,0.2824305749462309,2,0.1765561532313178,3,0.09089372743202608,0,0.0,1,7.0,1.0
2,4,3,False,3,0.6495235093902225,4,0.17773994899961879,0,0.0711301908936937,1,0.04316349462149824,6,0.03042169505260701,2,8.0,0.0
2,1,4,False,4,0.45011954439042484,1,0.2824305749462309,2,0.1765561532313178,3,0.09089372743202608,0,0.0,2,7.0,1.0
2,0,1,False,1,0.3084480163698752,2,0.26912664059979524,4,0.2679622701136342,6,0.09663882614734286,0,0.05782424676935226,5,7.0,4.0
2,0,2,False,2,0.676716586048925,0,0.24540896113270397,1,0.03929119585602907,4,0.03858325696234211,3,0.0,2,9.0,5.0
2,4,0,False,0,0.7166006895554132,2,0.12911975980363677,3,0.1288011200069782,1,0.025478430633972017,4,0.0,5,8.0,3.0
2,4,0,False,0,0.6498633180049792,2,0.21370846398519372,3,0.09026864529400407,4,0.0461595727158232,1,0.0,4,9.0,3.0
2,4,2,False,2,0.24067932765312194,0,0.23246205859535266,3,0.1995072110373533,1,0.18144010982021821,4,0.11027078363249361,5,9.0,2.0
2,2,2,True,2,0.8153891859774209,5,0.09883230658230654,0,0.08577850744027213,1,0.0,3,0.0,1,10.0,6.0
2,2,2,True,2,0.9757474556431502,5,0.02425254435685012,1,0.0,0,0.0,3,0.0,1,16.0,3.0
2,2,2,True,2,0.7084999999999999,0,0.2914999999999999,1,0.0,3,0.0,4,0.0,1,6.0,5.0
2,2,2,True,2,0.933050674929815,5,0.06694932507018475,1,0.0,0,0.0,3,0.0,1,16.0,1.0
2,2,2,True,2,0.781672031573022,6,0.1932413834669158,5,0.025086584960061914,0,0.0,3,0.0,1,16.0,0.0
2,2,2,True,2,0.9214518208829351,5,0.07854817911706453,1,0.0,0,0.0,3,0.0,1,17.0,1.0
