resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,upload_id,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,,,,,,,,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Run,9843.2,3127,3227,37.1,Run,Run,,Garmin Forerunner 35,10958850147,2024-03-14T13:01:18Z,2024-03-14T09:01:18Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,2,21,0,4,0,"{'id': 'a10958850147', 'summary_polyline': 'kc~yFtumfOMDj@FfAZdBt@b@JbAh@bA\\n@X|@XzAt@XHXNd@L\\Xb@v@RRNFx@`@v@\\^TrCnAZPN_AFED?`Br@z@f@HJ@Le@lG?RHH^HXPd@Rb@DD?HQT}Aj@qCT}@Pi@Hc@J[\\kB@QkAUw@YIDMTg@fBCT@HGh@]tAM~@Mh@[dBA`AFf@`@v@T\\h@ZFJ^hBAPKx@a@~@CVvAt@j@Pd@T^Ln@\\\\FPAZIbAJz@Bt@Jb@EbAATFZJJ@b@Wl@K`@@`AGT@fAKdA@^ElABhAIpABt@Eb@Dd@Gz@Bb@Gv@BJDj@GRBz@Cb@@RAz@?~AAf@EPB\\A^CPB\\?b@Ep@?p@E\\@v@CTETA`A?l@C`@KdA?jAENChAAVEb@Bd@APGPHN@x@EtA?t@I~A@NBP?l@Ib@?nCObA@fAI~C?dAIjABdAEbB@ZCpA?tDQP@h@Cb@BVCX@XEp@AHBr@Gt@@|BK`E?r@Eh@DVEb@Aj@GtDEbAB~@E`AI~@Ct@@`@Cn@Db@AXB@BWPMPe@pAKPKH_@Jg@HcAFq@H_@Ls@h@qAnAeAh@]VODe@@OFENMfACtAEHKBi@FsCHm@HyAD}AAsA@}@KuAR[FEIOuAMMS_@CCI?yBJa@Eg@?UFU@}@Co@BSAg@?[Bo@AeBL}A?eAJe@Ck@?oAFaA@i@Li@HgBFi@Ew@QGIc@CSDm@V}AJ_BBk@HYJQXMHWNk@JcCLyAAg@Bu@?]DgA?SBOFGREZAd@KLM?OKgAeAOIa@KUMwCgDQOoAwA_C{BSYaAaAgA@]Do@@WAQBs@?O@w@@u@Ck@FwADWCo@FY?WCsADWAe@Di@?s@FODQJIBy@So@@w@Fo@ImAGg@Ks@F]Gs@_@_Cq@u@_@UI_@[a@GUCcA?WHcAJ[Hy@Lo@_@GU_@}@KOOKiAUg@C[Ba@GICWU[g@[WOG_@@IGe@eAm@_@a@s@c@_@g@q@q@]]a@y@k@MQUk@UJOAe@c@ISCKBMPYJe@Rk@LSl@YDIJc@ZcBNmA@kBBa@EOaBm@y@a@', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.119419895112514, -85.10826330631971]","[41.11864976584911, -85.10868960991502]",,3.148,5.332,79.9,FALSE,FALSE,FALSE,243.4,227,11716852008,11716852008,garmin_ping_326919719109,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Gasson Loop,16110.7,4797,5226,57.4,Run,Run,0,Garmin Forerunner 245,10950845964,2024-03-13T12:48:27Z,2024-03-13T08:48:27Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,0,21,0,3,0,"{'id': 'a10950845964', 'summary_polyline': '_a}yF`slfOhDBj@y@d@]p@SlAI^_@Hc@C_GGuDDK~IMh@?n@T\\Cf@Uh@IlISDD@jCNvEFr@jAZd@Tj@rAHb@Dr@P|KFb@\\r@^f@`@Tv@LPR@bALvADLRH|Qm@fB?fGUdQ[b@H@F?hEDb@EZ?~@BzABDz@D~BGv@VlNS~@PzAKzA@~AYrDEzCHd@R?rCNnLBPVFD|@Ph@d@d@b@LbABzIKbZa@Lf@`@lEBv@CdALlCCpANXd@DtEKR@BHIzA]~CA`C@`BNnCApHDn@JfLJtCBxILbHIdC@hEN|@f@vAV`A`@rEDv@ChA_@hF?h@JtBBxAv@|I@p@z@zHC`@v@`GCf@DjAPvANl@Zl@Db@L|CLnA?xAIJq@SmAVa@j@YVm@Oi@\\c@?wAt@QVQFw@FSKq@PcAj@MTOx@Wl@q@\\CZh@pA@LGVQ^a@l@]VQu@Wg@Ya@O?o@k@Gq@SGSPCEu@I]@UMEk@fEwBa@iA[e@a@U]g@WOkAPaAYc@JWWcAEYM_@g@s@Wi@_@Wg@Qs@IMaEf@QPAo@SY[EoAs@uAM}AY}@y@S_@Co@KwKJs@nA{AEwBIA[Pa@t@eB^e@EkAa@c@ASZM|@c@|@c@rCiBzAoBlBeABQaAGsAIwPOs@o@Ja@^gBnCc@^{Bz@wDbCm@RGAcAn@mC~@g@N{BRcAGqFC}FuCgByA{HsH_Aq@gCuAcAw@sBcAi@_@kBs@{CyAqBi@uB}@{C{@sCiCiA{@}@mAs@uCFyACOFk@\\k@`@wATeBF{AL{@D_ACw@JkCWmBOcFOu@wB_FiDqIOi@Ue@qBmCgBsCi@s@a@[kAk@q@g@oC_Di@Wg@Cq@RCMZqBrAgG^]lA?d@HAXGF_@H_CLq@Wc@{A_@WkBUk@?y@[g@s@[Oc@Gi@aAg@a@Yi@eBgBg@Sw@q@i@Y_@q@IGYJa@]GIGc@T]t@eB^UX_@f@kDHoAC{@Ni@\\s@b@yAfAQr@uAR{@BcAJk@Rm@Da@Xo@Ps@Ho@XUf@UT}AKaF?iBDu@j@aB~@_HHYNG\\Hj@d@`A\\^n@?h@R`@X?ZMbACF\\Er@Lz@ETiBRKIE]LSdAK', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.113921450451016, -85.10272647254169]","[41.11375565640628, -85.1026450842619]",,3.358,4.608,FALSE,FALSE,FALSE,245.7,227.2,11708578503,11708578503,accepted_tag_from_11708547088.fit,TRUE,0,0,FALSE,,,,,
2,"{'id': 74399432, 'resource_state': 1}",Cooldown,3258.5,1045,1082,8.2,Run,Run,0,Garmin Forerunner 35,10943880280,2024-03-12T13:47:57Z,2024-03-12T09:47:57Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,0,14,0,5,0,"{'id': 'a10943880280', 'summary_polyline': 'ewazF~pmfONPFDTFT?LCd@[j@Mp@A|@Bd@El@Wx@I\\DtAm@\\Yj@]Z[JCR?JD`At@b@f@Xb@TTPFLADC?[GeACISGCCJcAH_@@OEoAAyCEe@?{@Es@ACGC_@DkATg@TOBU?GIPw@Hy@XaBDo@Jy@l@iDL_@`@m@HKTAb@NL\\FFj@Tf@ZNBb@DfAEp@B`BA\\Kh@WjBKx@GrBCTBNDFJAh@B^Jd@HLNRJHh@LRHt@r@p@x@\\ZP\\R`AFfA@bIFz@Nv@LVHLZRLBfAA~BT\\C\\Gl@Yf@_@VIPBb@RVB\\Er@?j@ETMNMr@sAPUd@UdA]NINMVa@Vs@HGRFTJLLDJJd@?v@ZrANB`@?B@JAF@`@j@lAj@rAf@d@X\\NXB`@ED@`@V`ApARLdA^x@T\\FBCAEBA', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.13795094192028, -85.10751228779554]","[41.1194587033242, -85.1080032158643]",,3.118,4.112,79.9,FALSE,FALSE,FALSE,237.8,232.6,11701391438,11701391438,garmin_ping_326479028450,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",10 x 1k.,10299.6,2117,2775,0,Run,Run,0,Garmin Forerunner 35,10943878628,2024-03-12T12:48:39Z,2024-03-12T08:48:39Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,0,19,0,6,0,"{'id': 'a10943878628', 'summary_polyline': 'isazFhimfOj@CPKP]DU@WEUIQOM[EyDRQDQLKPEP?VDRNVLHt@@~COPGLMJ_@@WCUISMMQEm@@iANw@B]DOHOLKPCTBTDRRVNDF?pBOjACXINMHSBWAWGUMQSIQAuCVW[PJ]DSHUVEV@d@DVLNPFP@zDMPGRUFWBWCWISMMQGSAg@FyCPOFSRCHARFb@HPNLNFx@?r@GzAGXKLODSBWCWIUMOQI]?uDXQHMLK\\?VH^JNNHZBlBOb@ALHAE^EPKNSFU@YEYKQOMSEG?{DTYNQXCTF`@NTVLzACnBMPELMHSDU?WESKQQKQCQ?yBPw@BQHMJIRCR?RFVRVNHZ?pBO~@ANGNMFSDWAYGSIQOI[CoBJo@?OCGG?GDCJ?@AJBJCIR_@B]NQZCVBZL\\NLPFP@~AIz@A\\EPILQFU@[Gc@OOQISAoAHoADe@DWLKPG\\D^HPLLXFvBCxAINIJQF_@AYEUKSOIQCQ@sDRQFMJINCT@^FRLLTL~DGF@?Da@Gd@ARGFGLUDe@AWGUMOSGo@Ae@D}AB[DOFMLIRET@TJ^HNNHP@bEUPILOHUBWAWIQMOOISC_AFmA@u@HWNKPET@VDVHPTPP@~DWPGLMJSBWAUEUKOOI[AgCRUa@HT]D_@LMRGVBXFVJRXNd@?dDMNGLMHS@WAUI]OMOGQAwAJgAB[DQFMLGPCTB^FPRRNDP?`COb@?XENEJOFSBWAUESQSQGQA{AJ{AB]FMLK\\@`@FTJNLJFBXBpCGLDGE^CHCNMJQHa@CWIUMQQGQCS@aAHcABo@DOHOXETD`@FPLLNFP@~BK`AANGNOHSBWCYGSUWQEcABaAJo@@[DOJKPG^@RJ\\LLXHP?tDUPGJQHU@UCWISMMQIQAsCJK[LAD@?Vc@@]LGFKTCd@DXHPNNRFP?hAIpBIPGJOFU@WEWGSUU_@AqCP[?QBOHMLGPCTD^HPLLPFP?zDQNGNOJ_@?c@ESIOQIQAiEVOHSXE`@BTLZNHNDP@hCIVD@BC@I@EAAG`@CPETWFUBYEc@IQOK]EsAFkA@]BG@OJOZCR@TDVRVNDP@hAE|A?XCNGNOLa@?YIa@UWICSA_BJ_BBQHOLIPEV@TDTRVNFP@~DKNGNMHUDUAWEUSWQGSAwBJg@@GAQO@CFCVCDTc@B[LQZEV?JBVHRLNNJZ@hDKPCNKJQFY?YCUGSMMOIyCNe@@QBQHMNIRCVBTFRLNVLrAAxBGPGJOJa@@WCYISMMQGS?cAFqBDQFONKPET@VJ^NLPFX@bCKZ?PD', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.13733420148492, -85.10628945194185]","[41.13715440966189, -85.10629422962666]",,4.865,6.13,87.8,FALSE,FALSE,FALSE,233.3,233.1,11701389762,11701389762,garmin_ping_326478952926,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Warmup,3352.7,993,1066,5.6,Run,Run,0,Garmin Forerunner 35,10943875182,2024-03-12T12:19:51Z,2024-03-12T08:19:51Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,0,12,0,5,0,"{'id': 'a10943875182', 'summary_polyline': '_c~yFttmfOMAg@Wc@I?GWQk@Ig@S{@u@KO[UIA[F[@s@WSMWEe@ACAIUOSoA_Ac@Qu@GKSKc@Ga@Cy@Oq@IOe@UIDKd@IRY^a@XiA`@a@TMNk@pAYVKDc@FS?a@F]?WDQC_@QQEE@YHy@p@e@JO@a@?{AUiAAi@CYOYYO_@Su@IoAAcAC_@B_BCqA@u@Ee@YoAUi@aBaBECYGm@CMKYu@IWEm@@q@CMICOLYFc@BYEiAD]Fm@DkANa@RoALkABs@?w@E}@Yk@YMMEKC[@GABg@AQDUVO\\i@rCKx@Ov@MfASr@M`AQl@@BHBNARI^Wd@EjAGD?FJDbAH~@@tBLdDGjAFn@@h@Ap@CPKHM@MCSKuAqA{@eAIGMASLYJK@EAq@u@mAiAOEkATq@D}AZ}Ah@a@AIHg@pAUd@SLGN', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.119368681684136, -85.10810405015945]","[41.138029396533966, -85.10747096501291]",,3.376,4.95,80.4,FALSE,FALSE,FALSE,237.8,232.6,11701386251,11701386251,garmin_ping_326478811306,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Steeple Jumps,1609.4,1800,1800,0,Run,Run,,10937451537,2024-03-11T14:05:25Z,2024-03-11T10:05:25Z,(GMT-05:00) America/New_York,-14400,,,,0,10,0,1,0,"{'id': 'a10937451537', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g12559791,[],0.894,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Run,11537.1,3396,3420,24.3,Run,Run,,Garmin Forerunner 35,10936784725,2024-03-11T12:23:10Z,2024-03-11T08:23:10Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,0,19,0,5,0,"{'id': 'a10936784725', 'summary_polyline': 'ka_zFp|nfO_AWKGm@Ki@OUMUGWMSEIGg@GUKOCOKu@UEEk@U_@YQCQKWG_@M_@WgAa@i@OwAi@e@GaAYc@MgAi@w@Uy@m@e@QgA]s@Iq@]IAEGo@S]S}@]]Ua@[IU[k@y@sB]wA_AmCMWo@_AKSQ}@EgB?w@AGC?ABARGBEAG@OTKFK@WCm@a@mAyAKEM?i@d@E@KEi@k@a@s@c@]SWa@_@w@}@uAgAo@s@kDoBw@i@k@Yc@YWIa@Wm@Uu@a@]Ky@i@aBw@IMQKs@_@_Ba@WMUOIKOSWo@KMaASmAMeAQ]MyA[u@Go@@o@Q}@K]C_@@kBS_@CaEPaCEa@I}@Em@QQKq@W}Bm@YQm@Yi@MQ@]RIPETDh@Ej@@t@PlAL~CCn@I`@KVq@fAm@n@OzDGz@OZe@t@y@`Ac@n@o@xAURAFSP_@f@Ub@CPKRQP[DIFGJCJc@hEUjA_@jCKjAGJEXJHvAt@NJNHJ@p@ZZTh@Vv@d@`@N^Rj@ThBl@xAt@d@Pv@P|@n@p@Vv@h@l@Xt@n@hB~@bAb@dBl@nAj@\\JT?JD~DtBVXTFRJVHnAl@dA^`@RJJn@Vf@ZnChA\\TjBbAnAx@`@TtAl@zAv@bA\\BCLy@Dc@AYUqAKcA?k@HaANc@h@_ARg@t@}@`@Ud@i@R[Pa@Rq@Hk@Dq@G_Ag@eCSo@k@}@eAcAi@Qg@UcAQYMSUQc@Ms@Ac@?a@JwBL}@Bc@BMFMHGTK^MRCp@@bAMZKt@]F?d@WbAy@FAj@s@XKh@[VAZM~A?~@EtB[z@Yj@[ZUd@c@RGJ?NHl@v@PPXPb@l@TTJDN?JGBGXMFK?OMmEGeACyCB{BCiC?sFCoADODCLAf@DrAPv@?tBIf@Bh@IZY`AIVALCp@EdB?h@CPBBBDNCl@BZH`@NZPVHFVFh@BHDjAdAl@x@LZVjAHx@H^FtAHl@@bCN^@dAXzAJFT?j@E\\?d@Hr@FNBL?r@Mh@OXMTQXGRB^NVBzBONGTO`A}AjAi@p@UJGZc@Tu@FGDAD@`@VT`@Jf@F`BFRHHHBf@AZF`@Rv@j@tCrA\\Fj@AJ@BBVh@@PB|@Gv@B\\@BBC', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.124222222715616, -85.11448100209236]","[41.120694195851684, -85.10816398076713]",,3.397,4.702,80.5,FALSE,FALSE,FALSE,244.2,232,11694061799,11694061799,garmin_ping_326239990682,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Run,17214.5,5059,5104,103.4,Run,Run,2,Garmin Forerunner 35,10930728860,2024-03-10T12:30:53Z,2024-03-10T08:30:53Z,(GMT-05:00) America/New_York,-14400,,,,1,22,1,1,0,"{'id': 'a10930728860', 'summary_polyline': 'k|dpFnpfdObAMb@QEiB@mCEY_Bk@kIkBaAa@cB?uBRUq@WwB_A{BiCwHs@y@cB}EcAwBc@m@a@[iC_B}Bq@oB]_@QiA}ASy@@e@RSz@GZc@xAeEp@}@ViAlAuBb@}AFeAM_CCqEBWLQlAk@~Bc@nDiAdAe@fAw@t@Ql@ChCFf@RDJCZHn@C`@Dl@`@v@c@u@IY@e@Iw@HW~Ci@tAZj@a@v@oAv@e@jCmDnBwBnAk@dCaCx@cA|DcGhC{BjDiCh@s@HSDm@a@_A]IiB?]QK[Ao@PqBRwCXYb@KpCLfAm@`@g@zAqCjAaB|BgCz@eAf@UJDBNL~GE\\GFMEM_@Da@PKbAOrA^hAFlAb@VVCTHR?Lb@d@l@HnBGZ^Pf@RtCRf@~C_@pFuAn@Y`AKzAg@jAM|BFfBV\\Lv@p@hATrB~@FVBh@YnCC`AF^@pAYjFMp@A~BDvA`@nBHbB`@xBDtCZfBHjAWxAo@r@K^ZnCXl@ZhAMbADv@RfAVFx@Uj@`B|@h@j@J|AGf@NV\\XtATb@h@`@~@V`AnAFr@Mx@e@p@y@d@k@l@eAnDCz@LhAp@rAVXz@Tj@^n@nBZb@VNRAZMb@a@N]Jy@Pg@hB}BZWh@KpESbA}@pBe@pC_Ad@i@De@Mc@KkACuBDk@I{DReBjAuDBaHMc@Eu@CgDK]QmDEwEKwAs@eBy@uAi@oASOWFuApA{DtCmCbC_@d@iIzGeC`B_DfCsBhAmBxAm@n@qAx@qBbBsCzAiA|@Ch@RnEGrIFzBKjHC^[pA@v@OjGBvDKdCBnBGtBRdCK|BNEHHB|ACfAFxAEz@CfFBzBAp@MZ}D?gCPoDKgOCqAMsFAIRCd@Fl@@|B_@z@]Vw@F{CGmEDcDGy@MyALeBEa@MwB@IRDvAA~CC|AGJq@FsC?aCSkD@}@Lm@b@e@p@o@l@KPGf@KRe@NKLCX@|@Er@GLwBfAoHCi@Oi@_@g@q@g@mAg@AyDhCi@h@aAzAWn@w@dDa@Nw@A}@Gs@SXF|BCHBBLkAdFYtBy@pDQrDAhBHBHc@B_CJ}ACw@NcBz@kFlAwEp@}C|@kB~@kA|E{C|@w@n@cApB_G^g@rAaAZc@`@}AEcCJiBv@Mb@a@~HBlAe@HkIGOuCNwEChAKxCB', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[39.5157484151423, -84.74391479976475]","[39.515980929136276, -84.74391161464155]",,3.403,5.466,80.2,FALSE,FALSE,FALSE,291.4,236.2,11687743559,11687743559,garmin_ping_326008058769,FALSE,1,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Morning Run,9714.2,2733,2781,14.2,Run,Run,,Garmin Forerunner 35,10924982125,2024-03-09T13:21:05Z,2024-03-09T08:21:05Z,(GMT-05:00) America/New_York,-18000,,,,0,17,0,1,0,"{'id': 'a10924982125', 'summary_polyline': 'qxguFjb}aOLi@LGz@El@DXARDDJIXo@tBWj@Oh@k@lA_AdBu@~AERXnEJ|BFf@Dz@R`CD|A@v@GjAC|Aa@vBCf@Ih@AhA^pCT~CN~@Dd@H`@l@|DZbBZ~CF~@JbD?HKL@jANzGFjJDpB@jHHZLD^I~@Cx@IbB@h@C|@ADDhBAr@E^@dAPjABfBAhAD~ACP@x@Eb@MlAg@|@i@dAYp@A|DFR?XEtB@|AH\\Aj@I~@Aj@ElAAh@@z@CjBBzCKzA@j@CfCDx@Af@CnCGnBIBC@U@cED_A?s@B_@?s@DY?i@H{@@]C@?_@NuAAy@^oK?uAT{HD]FcBFu@DyAEWCEYCmABUVg@JU?qAEmFA_@Ga@UW_@IWYoA]mAMIIAGBZW?CQy@Gy@QwFCKKGs@?iAF}@?]Jo@BeB?cEj@y@Rc@FiAJa@F}@BwBb@yCX[?]DcABMCMOKEQAc@BEAGGQi@Gk@H_FCqB@s@Ci@@eBG}@CoAAyCKaDBmBIyJ@eAAuA@gADk@?mAEkAA{A@i@E}@BoBIeBCgB@YCaFCkCEiAEKKMKWC?c@R}AfAeAPqADcEAYCUIIGa@u@EMCk@BWL]FWA_@Mm@CUPw@Bg@E_@Qa@@OJk@IsACOEEK?k@LUJKV@RRl@Dv@Rb@DXGZQ`@GZGl@L`@Dl@PV@NCFKF_@J}BJYEI@ABJDTM`@GpAB^A\\O^GHKNe@BYCYKy@?GBQRk@JKl@E~BG|@BHFHLFVCnHBZFFPBt@?PBJPAPINmAxAm@x@GVB`@CPuApBWj@o@lAk@pAIDSGE@KHoAnC_@fAq@pAg@xAw@hBIXs@|A_@dAgA|BONw@LU@{@Cg@SKAGD@FJFD?`BGHC@ECE}@Be@DKLK`@GL', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[40.34969606436789, -84.36789885163307]","[40.349803855642676, -84.36806079000235]",,3.554,4.926,80.5,FALSE,FALSE,FALSE,293.7,286.1,11681675745,11681675745,garmin_ping_325829922811,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Cooldown,3262.8,964,964,2.4,Run,Run,0,Garmin Forerunner 35,10917793103,2024-03-08T17:20:56Z,2024-03-08T12:20:56Z,(GMT-05:00) America/New_York,-18000,,,,0,10,0,1,0,"{'id': 'a10917793103', 'summary_polyline': 'qxguFxb}aODGJCxCCB?HI~C_IfAcC`@gAdB_ELQTm@f@eANg@XWd@gAh@gAr@mAz@kAb@aArBsCBKKIwAFEAIKEu@GsGGQMMOAg@D]AkABm@CMBYv@?LL`AAXQx@L`Ab@t@VLbFCx@BRDNJFJ?PaChDKB]?aAD]BKD[Vk@l@_CxC?VFLNLb@T^XNT?N}BfFmBzDa@~@Qj@Fn@FJTJ~@@hAHnBEVDVNLRRt@Fp@AhADDrAE|@Ix@?V@BHADIFa@D}@NwAFg@FgAEYBq@AuAFwBOu@Hi@@UCa@WQEy@@eAFe@AOB', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[40.34969153814018, -84.36796615831554]","[40.34954317845404, -84.36784964986145]",,3.385,3.886,80.1,FALSE,FALSE,FALSE,292.7,290,11674214085,11674214085,garmin_ping_325610731047,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",3x300.,980.3,155,522,0,Run,Run,0,Garmin Forerunner 35,10917791595,2024-03-08T16:24:38Z,2024-03-08T11:24:38Z,(GMT-05:00) America/New_York,-18000,,,,0,14,0,1,0,"{'id': 'a10917791595', 'summary_polyline': 'gbguFhl|aOPFTBvCATEPORa@D[A]IYQSIGIEWC}BD{@|CB@RFd@@dC@RGPQFIJY@]Ii@OUQK_@EyAHc@?c@bDd@BrCARGFGLSHUc@t@[HTGHGHILYBM@_@E_@CMOUIGWGWAsAFm@?`@_@', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[40.34612503834069, -84.36436671763659]","[40.34576319158077, -84.36341495253146]",,6.325,7.07,93.3,FALSE,FALSE,FALSE,291.5,291.2,11674212533,11674212533,garmin_ping_325610691312,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",5x 2k,10500.4,2443,2584,3.4,Run,Run,0,Garmin Forerunner 35,10917791238,2024-03-08T15:39:51Z,2024-03-08T10:39:51Z,(GMT-05:00) America/New_York,-18000,,,,0,16,0,1,0,"{'id': 'a10917791238', 'summary_polyline': '{|fuFdg|aOcCFa@HMHS\\EP@ZDRHRVVNFtBFx@GROLSJUDa@A_@G]MKYM[Cm@DwACY@GBSTGPETA^BRJ^LPVN~@BpA?XALELKHQNq@@c@G_@IMSOYGm@AcBDS@QHMLQd@C^D`@FPVRVHx@FdB@NERML[F_@@c@C]GOSQOGQAyCFYFKJOVCT?`@DTHTTR`@HfBBf@CVGPQJ[Fa@?]ESOUUOYEgABc@?s@DQFMLO^E^F`@P\\VPVD~@D|AGNIRWLa@Dc@A]EQMM[SCM@CHARDR@d@ZEE_@CK@i@CRFRTJRH`@?XGb@Wf@OLODYB}B@YCOGOMS]GWEY@YHa@JSPQZKZEfCIp@@d@FF?`@g@xA]d@DbAMLHDVJrH?jGHhIDzHF`G?hBDbCC~BDtDAjDBlBAdACHCFODw@Dc@A{AH_A@sBEkCFe@AwAFQAIGc@Ei@@_@CM@ICIBSAcAJcFPi@C_AF_ACMMGU?ORyABeFE{AEy@EqAEy@EgDU{D@UFUx@kBl@gApCwGj@aAf@mAZk@dAqBTs@zAcDf@{ALWVWP_@`C}FLKFCX?bA@`DLF?JNF\\CPUZM~AIb@K^ONOJQD]@aCEa@OUYM_@Ac@Bc@P_@LOXOxAQ[Fg@AKBMJ@KAAEHBJBBBEFC`@EzAAr@FVPLRH`@@VGd@ITSXYNkCB]AQEWSKUIa@?WFe@HUTYNIXExAEt@?VDXRPZDX?d@Ib@KTMPYN[DuBBc@EOIS[GWAu@DWJ]LOZOl@ElABf@CXFNJPZDb@Ab@Kb@KTMNOH[FcB?c@AYGOIMOK_@Ae@Dc@Te@LMXMrCEN?PFTTJ^@l@CVM^KTQLYJk@FsAD_@E[OQ[I]Cm@H_@Tc@TQTGrACbA@ZDLFVVJDLa@DCF@LFBPB\\Mr@A`BAO?eAFcAEi@GIC@CE?D?AAAKNG?EC]?QGa@GsC?YDOHW^K\\Ah@Jb@PZFDVNRB`BFz@AZGTOVe@Fa@@a@Gc@IQSSk@QoDFWFWXKNEd@@^Nf@LP^Vx@Hj@@xAETKV[H_@Ba@Ac@K]QWOIOGg@EgC?QBUHMJKXERCj@BVJTLP`@XPFNBbDCTIRUFSF_@@c@Ca@IYOUUKo@CyCHWHMFS^I\\Ah@H^RXVRRDl@BbCANETMPUH_@@a@C_@ESM[QOMGS?yBFc@EO?UJUTGTIh@Va@', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[40.345261450856924, -84.36354143545032]","[40.34623651765287, -84.36378828249872]",,4.298,5.846,81.9,FALSE,FALSE,FALSE,293.3,288.9,11674212042,11674212042,garmin_ping_325610681418,FALSE,0,0,FALSE,,,,
2,"{'id': 74399432, 'resource_state': 1}",Warmup,1636.1,441,448,0,Run,Run,0,Garmin Forerunner 35,10917787195,2024-03-08T15:27:12Z,2024-03-08T10:27:12Z,(GMT-05:00) America/New_York,-18000,,,,0,8,0,1,0,"{'id': 'a10917787195', 'summary_polyline': 'wmfuF|`|aON_@Hg@@WCE@QCEAOEEESAYBWBOCa@@GMGq@A{AP}@BYFk@b@[\\MRQJILG\\q@zAGR?HUj@?XCF?j@@Bp@D@FFBL|@A@CC', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[40.342841846868396, -84.36254180967808]","[40.34468477591872, -84.36361033469439]",,3.71,4.936,80.8,FALSE,FALSE,FALSE,293.6,292.1,11674207954,11674207954,garmin_ping_325610589841,FALSE,0,0,FALSE,,,,
